"","prop_15","prop_16","age","gender","race","race4","race5","hispanic","educ","income3","ca_region","ca_county","pid3","pid7","elec_int_state","covid_response"
"1951",2,2,61,1,1,1,1,2,2,2,1,17,2,7,5,2
"1952",2,3,52,2,4,4,4,2,4,1,3,38,3,3,1,3
"1953",2,2,59,2,1,1,1,2,3,1,1,12,3,5,2,3
"1954",1,2,43,1,1,1,1,2,4,3,2,31,3,4,1,2
"1955",1,3,84,2,1,1,1,2,2,1,2,3,1,1,1,2
"1956",2,2,53,1,1,1,1,2,3,1,3,1,3,3,1,1
"1957",1,2,58,1,4,4,4,2,5,3,2,34,3,5,2,1
"1958",2,1,56,2,1,1,1,2,3,1,1,48,1,2,1,1
"1959",1,1,46,1,1,1,1,2,2,1,5,36,1,1,1,1
"1960",NA,NA,59,2,1,1,1,2,2,1,2,34,1,1,2,3
"1961",NA,NA,33,2,3,3,3,1,2,1,1,8,2,6,2,2
"1962",2,2,40,2,1,1,1,2,3,1,1,57,2,7,4,3
"1963",1,1,20,2,4,4,4,2,2,1,5,37,1,2,3,1
"1964",1,1,48,2,3,3,3,1,1,1,4,19,1,1,1,1
"1965",2,2,37,2,5,4,5,2,2,1,3,43,3,5,2,3
"1966",1,1,51,1,1,1,1,2,3,4,3,38,1,1,2,1
"1967",1,2,36,2,1,1,1,2,5,2,1,12,4,3,1,1
"1968",1,3,71,2,4,4,4,2,3,1,5,30,1,2,2,1
"1969",1,1,63,1,2,2,2,2,2,4,4,19,1,2,1,1
"1970",1,2,61,2,1,1,1,2,4,2,2,34,1,1,1,1
"1971",1,1,32,1,2,2,2,2,3,2,4,19,1,2,2,3
"1972",3,3,34,1,3,3,3,1,2,1,5,33,2,6,4,2
"1973",1,2,20,1,1,1,1,2,3,1,5,30,3,3,1,3
"1974",3,2,26,2,1,1,1,1,4,2,1,28,1,1,2,3
"1975",1,1,24,2,1,1,1,2,5,NA,3,21,1,1,1,1
"1976",2,1,74,2,1,1,1,2,3,4,3,7,1,1,1,3
"1977",2,1,77,2,1,1,1,2,3,3,3,7,1,1,1,1
"1978",2,2,62,2,1,1,1,2,2,2,2,34,2,6,4,3
"1979",2,1,36,2,3,3,3,1,2,1,4,19,2,6,3,1
"1980",2,2,66,2,1,1,1,2,2,2,1,40,3,5,2,2
"1981",2,2,68,2,1,1,1,2,2,2,2,34,2,7,3,2
"1982",1,1,55,1,1,1,1,2,4,3,5,33,1,1,3,1
"1983",1,1,41,1,3,3,3,1,3,2,4,19,3,3,1,2
"1984",1,1,59,1,6,4,5,2,4,2,1,49,1,1,1,3
"1985",2,1,82,1,3,3,3,1,2,1,4,19,2,7,NA,3
"1986",2,2,60,2,1,1,1,2,4,1,1,48,2,7,5,2
"1987",3,3,59,1,7,4,5,2,3,3,3,38,1,1,1,1
"1988",3,2,26,2,3,3,3,1,3,1,2,39,2,6,4,1
"1989",2,3,39,2,3,3,3,1,3,1,2,10,1,2,1,2
"1990",1,3,18,2,3,3,3,1,3,3,3,43,1,1,2,3
"1991",NA,1,53,2,1,1,1,2,5,3,4,19,3,4,3,2
"1992",2,1,35,1,3,3,3,1,4,1,4,19,2,6,3,3
"1993",1,2,23,2,1,1,1,2,5,3,1,42,1,2,1,1
"1994",NA,NA,30,1,2,2,2,2,3,3,4,19,3,4,2,3
"1995",1,1,55,2,1,1,1,2,5,4,1,23,4,3,1,1
"1996",2,2,59,1,1,1,1,2,4,1,5,33,2,7,4,2
"1997",2,2,34,1,1,1,1,2,2,3,2,15,2,6,3,2
"1998",1,1,59,2,1,1,1,2,4,3,1,49,2,6,2,1
"1999",1,1,26,1,3,3,3,1,3,2,4,19,4,3,1,3
"2000",2,2,37,2,3,3,3,1,3,1,2,24,3,3,4,2
"2001",1,2,29,1,3,3,3,1,3,1,5,33,1,2,1,1
"2002",1,1,31,1,1,1,1,2,4,1,1,28,3,3,2,1
"2003",1,1,18,2,2,2,2,2,3,1,2,15,1,1,2,2
"2004",1,3,19,2,4,4,4,2,3,3,3,38,1,1,2,1
"2005",1,1,30,1,2,2,2,2,4,2,1,40,4,3,1,1
"2006",2,1,56,2,1,1,1,2,5,3,1,57,1,1,1,1
"2007",2,2,41,1,1,1,1,2,2,1,2,4,2,7,2,1
"2008",1,2,27,2,3,3,3,1,5,2,2,24,1,1,1,2
"2009",1,1,71,2,1,1,1,2,6,1,5,37,1,1,1,1
"2010",2,2,35,1,1,1,1,2,4,1,2,9,2,7,2,1
"2011",2,2,49,2,1,1,1,2,3,4,3,7,3,5,5,2
"2012",2,1,52,2,1,1,1,2,3,3,3,38,3,4,2,2
"2013",2,2,64,1,1,1,1,2,4,1,5,37,2,7,4,2
"2014",2,2,53,1,1,1,1,2,3,1,2,15,2,6,2,2
"2015",3,3,55,1,1,1,1,2,2,2,3,1,2,6,2,NA
"2016",2,2,35,2,1,1,1,2,2,1,3,1,3,4,2,2
"2017",2,2,64,1,1,1,1,2,4,1,5,33,2,7,1,2
"2018",1,1,36,2,3,3,3,1,3,1,2,10,1,1,1,1
"2019",1,1,22,2,4,4,4,1,2,1,1,8,1,1,4,1
"2020",2,3,70,2,1,1,1,2,3,1,2,31,3,4,4,2
"2021",2,2,44,1,1,1,1,2,3,1,2,52,2,7,1,3
"2022",1,1,66,2,1,1,1,2,3,4,1,49,1,1,2,3
"2023",1,2,43,1,1,1,1,1,4,2,5,37,3,4,1,3
"2024",2,1,28,2,1,1,1,2,3,1,3,41,1,1,1,1
"2025",1,2,34,2,3,3,3,1,4,1,2,24,1,1,1,3
"2026",1,1,46,2,1,1,1,2,4,2,2,10,1,1,1,1
"2027",2,1,34,1,5,4,5,2,3,3,2,50,1,2,2,1
"2028",1,1,64,1,1,1,1,2,3,2,1,17,1,1,1,1
"2029",1,2,52,1,1,1,1,2,2,1,1,27,2,7,4,1
"2030",2,2,71,2,3,3,3,1,3,1,1,49,3,4,1,3
"2031",1,1,32,1,1,1,1,2,3,3,5,30,1,1,1,1
"2032",1,1,18,1,3,3,3,1,2,2,2,10,3,3,1,2
"2033",2,2,53,1,2,2,2,2,4,2,5,36,3,4,3,2
"2034",2,2,64,1,1,1,1,2,3,3,5,30,2,7,4,2
"2035",1,1,28,1,1,1,1,2,5,3,3,38,2,7,1,1
"2036",3,2,53,2,2,2,2,2,3,4,3,7,1,1,1,3
"2037",2,2,35,1,4,4,4,2,5,2,3,38,1,2,1,1
"2038",2,2,68,2,1,1,1,2,4,4,2,34,2,6,3,3
"2039",2,2,64,1,1,1,1,2,4,3,1,48,2,6,4,1
"2040",3,2,32,1,1,1,1,1,4,1,5,37,4,3,2,1
"2041",2,2,34,1,1,1,1,2,2,1,2,4,5,4,1,1
"2042",2,3,24,2,1,1,1,2,3,1,1,49,1,2,2,2
"2043",1,1,59,2,1,1,1,2,2,3,3,7,3,3,2,1
"2044",2,2,52,1,7,4,5,2,4,1,1,49,2,7,3,2
"2045",2,1,72,2,3,3,3,1,1,1,5,33,1,1,1,3
"2046",2,2,68,2,1,1,1,2,4,2,1,49,3,5,2,2
"2047",1,1,37,2,1,1,1,2,5,3,4,19,3,4,2,3
"2048",2,2,37,2,1,1,1,2,2,1,2,5,2,7,4,2
"2049",1,1,44,2,3,3,3,1,4,4,2,9,1,2,1,3
"2050",2,1,21,2,3,3,3,1,3,4,2,10,5,3,1,2
"2051",1,1,57,2,1,1,1,2,3,3,2,34,1,1,2,3
"2052",NA,NA,29,2,8,4,5,1,5,1,2,10,3,5,1,3
"2053",NA,NA,21,2,3,3,3,1,2,NA,4,19,1,1,1,NA
"2054",3,3,52,2,4,4,4,2,3,3,1,48,3,4,1,2
"2055",1,2,29,2,3,3,3,1,2,1,1,42,1,2,2,1
"2056",2,2,56,2,3,3,3,1,2,1,4,19,2,7,4,3
"2057",2,2,48,2,1,1,1,2,2,3,3,38,1,1,1,1
"2058",2,2,57,2,1,1,1,2,3,2,1,44,3,5,3,3
"2059",1,1,23,2,3,3,3,1,2,1,2,54,3,4,2,2
"2060",1,2,34,1,4,4,4,2,5,2,2,31,1,1,2,1
"2061",1,1,32,2,3,3,3,1,2,1,5,36,1,1,1,1
"2062",1,1,52,1,4,4,4,2,5,1,1,48,1,1,1,1
"2063",NA,NA,31,2,3,3,3,1,2,1,4,19,3,4,3,2
"2064",2,2,18,2,3,3,3,1,1,3,5,37,3,3,2,1
"2065",1,1,23,1,1,1,1,2,5,1,3,38,3,4,1,1
"2066",NA,NA,21,1,3,3,3,1,2,1,4,19,3,4,4,2
"2067",2,2,37,1,3,3,3,1,2,1,2,15,2,7,1,3
"2068",1,1,51,2,3,3,3,1,3,3,1,17,2,6,5,1
"2069",1,3,31,1,4,4,4,2,5,3,3,38,3,3,1,1
"2070",1,2,59,2,7,4,5,2,2,1,3,7,1,1,NA,2
"2071",2,2,45,2,4,4,4,2,5,3,3,43,1,2,2,2
"2072",1,1,26,2,1,1,1,2,2,1,3,21,1,1,2,1
"2073",2,2,50,1,3,3,3,1,2,4,5,36,3,4,4,2
"2074",1,1,56,1,2,2,2,2,5,3,3,41,1,1,1,3
"2075",2,NA,70,1,3,3,3,1,2,1,5,36,3,4,4,3
"2076",2,2,47,1,4,4,4,2,5,3,3,38,2,7,1,3
"2077",3,2,62,1,1,1,1,2,2,3,2,45,2,7,3,2
"2078",2,2,23,2,4,4,4,2,4,1,2,10,1,2,1,3
"2079",3,3,47,1,4,4,4,2,5,3,3,1,2,7,4,2
"2080",1,2,48,2,2,2,2,2,2,1,5,36,1,1,2,3
"2081",1,1,43,2,3,3,3,1,2,3,5,30,1,1,1,1
"2082",3,3,19,2,6,4,5,1,3,2,3,43,2,6,5,2
"2083",1,1,43,2,1,1,1,1,5,3,3,38,1,1,1,1
"2084",1,2,25,1,2,2,2,2,2,2,4,19,2,6,3,1
"2085",1,1,25,2,1,1,1,1,2,1,2,54,1,1,1,1
"2086",2,2,23,2,1,1,1,2,4,2,5,33,1,1,2,1
"2087",1,1,24,2,3,3,3,1,5,1,3,21,1,1,1,1
"2088",2,2,63,2,2,2,2,2,3,1,4,19,2,7,2,2
"2089",1,2,40,2,4,4,4,2,5,3,3,38,2,6,2,3
"2090",2,1,23,2,1,1,1,2,2,1,3,7,3,3,1,3
"2091",1,1,31,2,1,1,1,2,5,4,1,48,1,1,2,1
"2092",2,1,59,1,1,1,1,2,3,1,2,15,4,3,1,1
"2093",1,2,51,1,3,3,3,1,3,1,2,10,1,1,2,1
"2094",1,2,42,2,4,4,4,1,5,3,3,43,1,2,1,1
"2095",2,2,50,1,1,1,1,2,4,1,2,34,2,7,2,1
"2096",1,1,46,1,2,2,2,2,2,3,3,7,1,1,1,1
"2097",3,3,54,2,3,3,3,1,2,1,2,15,1,2,1,3
"2098",2,2,27,2,1,1,1,1,3,1,1,12,4,5,3,2
"2099",1,2,19,2,6,4,5,2,3,3,3,41,1,1,1,3
"2100",1,1,20,2,1,1,1,2,2,1,2,45,5,5,3,2
"2101",1,1,60,1,1,1,1,2,4,3,3,43,1,1,1,1
"2102",1,1,50,2,3,3,3,1,4,3,3,43,1,2,2,1
"2103",2,2,58,1,1,1,1,2,2,3,2,15,3,5,3,3
"2104",2,1,55,2,2,2,2,2,3,1,3,38,1,2,2,1
"2105",1,2,26,1,3,3,3,1,3,1,2,4,1,2,1,1
"2106",1,1,60,1,1,1,1,2,2,1,2,51,1,1,1,3
"2107",1,1,28,2,4,4,4,2,2,1,5,37,1,2,2,2
"2108",2,2,76,1,3,3,3,1,1,4,5,33,1,2,4,1
"2109",1,1,65,1,3,3,3,1,2,2,5,33,1,1,1,1
"2110",3,3,29,1,1,1,1,2,2,1,4,19,2,7,1,3
"2111",1,1,52,2,2,2,2,2,2,2,2,34,1,1,1,3
"2112",1,2,18,1,1,1,1,2,2,3,1,40,1,1,1,1
"2113",1,1,21,1,1,1,1,2,3,2,3,43,1,2,2,3
"2114",3,3,31,2,3,3,3,1,2,3,4,19,2,7,1,1
"2115",2,2,58,1,3,3,3,1,3,3,3,7,2,7,2,2
"2116",2,2,57,1,1,1,1,2,2,3,1,48,3,5,3,3
"2117",2,1,58,2,3,3,3,1,2,2,2,16,1,2,2,2
"2118",2,1,56,2,2,2,2,2,4,2,4,19,1,1,1,1
"2119",1,2,46,1,3,3,3,1,3,2,5,37,3,4,4,2
"2120",1,1,58,1,3,3,3,1,2,1,1,27,3,3,1,3
"2121",2,2,36,1,4,4,4,1,3,1,2,10,2,7,3,2
"2122",2,2,28,2,3,3,3,1,3,2,4,19,1,2,2,3
"2123",NA,NA,40,2,3,3,3,1,1,1,2,24,1,1,2,2
"2124",2,2,43,2,2,2,2,2,3,1,4,19,1,1,4,1
"2125",2,2,40,2,4,4,4,2,2,3,4,19,2,7,1,1
"2126",2,1,60,1,3,3,3,1,3,2,5,36,1,2,1,1
"2127",1,1,62,2,2,2,2,2,4,2,4,19,1,1,1,3
"2128",1,3,59,1,2,2,2,2,2,4,4,19,1,2,2,3
"2129",1,1,36,1,4,4,4,2,4,1,4,19,4,4,1,2
"2130",2,2,42,2,3,3,3,1,2,1,5,36,3,4,4,3
"2131",1,1,44,1,1,1,1,2,2,3,3,1,4,4,3,3
"2132",2,2,21,2,3,3,3,1,3,2,5,33,2,7,4,1
"2133",1,1,34,1,2,2,2,2,4,2,3,38,2,7,1,1
"2134",2,2,34,1,3,3,3,1,3,2,5,37,2,6,1,1
"2135",2,2,71,2,3,3,3,1,3,4,5,30,2,7,3,2
"2136",1,2,29,1,3,3,3,1,2,3,3,43,1,1,1,3
"2137",2,1,18,2,3,3,3,1,2,2,5,37,3,3,1,3
"2138",1,1,65,2,3,3,3,1,3,1,5,37,1,1,1,3
"2139",2,1,29,1,3,3,3,1,2,2,5,37,1,1,2,1
"2140",1,2,81,1,3,3,3,1,3,1,4,19,1,2,1,1
"2141",2,2,61,1,1,1,1,2,2,1,2,4,2,7,4,2
"2142",1,1,25,1,2,2,2,2,2,1,1,48,3,3,1,2
"2143",1,1,40,2,3,3,3,1,4,1,4,19,1,2,2,1
"2144",1,2,34,2,3,3,3,1,2,1,4,19,1,1,1,3
"2145",1,1,26,2,6,4,5,1,2,4,2,15,1,1,5,3
"2146",2,1,32,1,2,2,2,2,2,2,1,49,1,1,1,1
"2147",1,1,23,2,3,3,3,1,3,1,5,33,4,3,1,1
"2148",2,2,50,1,3,3,3,1,2,3,1,56,1,1,1,1
"2149",2,2,31,1,1,1,1,2,1,2,2,39,2,7,4,2
"2150",3,3,40,2,4,4,4,2,2,3,4,19,2,7,1,1
"2151",NA,NA,59,2,3,3,3,1,2,1,2,31,2,7,5,1
"2152",2,1,32,2,3,3,3,1,1,1,5,37,1,2,2,2
"2153",1,1,49,2,3,3,3,1,2,3,1,44,1,1,1,1
"2154",1,1,68,1,3,3,3,1,2,1,4,19,1,2,1,2
"2155",NA,NA,23,2,1,1,1,2,2,4,2,45,1,2,2,1
"2156",NA,NA,22,2,3,3,3,1,2,1,2,10,1,2,2,2
"2157",2,2,26,2,3,3,3,1,2,1,5,30,3,5,3,2
"2158",1,2,67,1,3,3,3,1,2,1,4,19,1,1,1,3
"2159",1,1,33,2,2,2,2,2,1,1,2,34,3,3,1,3
"2160",1,2,28,1,4,4,4,2,2,1,2,14,3,4,2,1
"2161",2,1,75,2,3,3,3,1,2,1,5,33,1,1,1,3
"2162",2,1,56,2,3,3,3,1,2,3,1,56,1,1,1,1
"2163",1,1,58,2,3,3,3,1,2,2,2,54,1,1,1,1
"2164",1,2,22,2,3,3,3,1,2,1,3,41,5,4,2,2
"2165",NA,NA,59,2,3,3,3,1,2,4,2,10,1,1,3,2
"2166",2,2,57,1,7,4,5,2,1,1,1,27,2,7,4,2
"2167",2,2,43,1,7,4,5,2,3,3,2,34,1,1,1,1
"2168",1,1,33,1,1,1,1,2,2,1,3,43,4,3,1,1
"2169",2,1,28,2,3,3,3,1,6,1,2,10,3,3,4,1
"2170",1,1,46,2,3,3,3,1,5,3,5,33,1,2,1,1
"2171",2,2,29,2,5,4,5,2,5,1,2,3,2,7,3,2
"2172",3,2,42,1,3,3,3,1,1,1,2,24,1,1,3,2
"2173",1,1,46,1,2,2,2,1,2,2,2,34,1,2,3,1
"2174",2,2,71,2,3,3,3,1,3,2,5,30,1,1,1,1
"2175",2,2,37,1,4,4,4,2,6,2,5,37,3,4,1,3
"2176",1,1,71,1,3,3,3,1,5,4,3,1,1,1,1,1
"2177",1,1,77,2,3,3,3,1,6,3,5,37,1,1,1,1
"2178",2,2,41,2,4,4,4,2,5,3,5,30,3,5,2,1
"2179",1,1,47,2,3,3,3,1,5,2,3,38,1,1,1,1
"2180",2,1,71,1,2,2,2,2,5,2,2,10,1,1,1,2
"2181",1,1,59,1,4,4,4,2,6,3,5,30,3,3,1,1
"2182",1,1,25,2,4,4,4,2,6,3,3,1,1,1,1,1
"2183",3,3,25,1,2,2,2,2,4,1,4,19,1,2,1,1
"2184",1,1,36,2,3,3,3,1,3,1,2,10,3,3,1,3
"2185",1,1,19,2,4,4,4,2,3,2,3,43,3,3,1,1
"2186",2,2,56,1,4,4,4,2,4,1,3,7,2,7,3,3
"2187",1,1,56,2,3,3,3,1,5,3,5,37,1,1,1,1
"2188",1,2,43,1,4,4,4,2,5,3,3,41,3,3,2,1
"2189",1,2,52,1,3,3,3,1,3,2,4,19,3,4,1,1
"2190",1,1,42,1,3,3,3,1,4,3,5,37,3,3,1,1
"2191",2,2,59,1,3,3,3,1,5,3,1,56,1,2,4,2
"2192",1,2,63,2,3,3,3,1,2,1,4,19,1,2,1,2
"2193",1,1,23,2,3,3,3,1,2,4,4,19,1,2,2,3
"2194",NA,NA,53,1,2,2,2,2,3,1,2,15,3,4,2,3
"2195",1,1,53,2,4,4,4,2,6,2,5,36,1,1,1,1
"2196",1,2,59,1,4,4,4,2,6,4,3,21,3,3,1,1
"2197",2,2,48,2,3,3,3,1,6,4,1,42,3,4,4,2
"2198",1,1,66,2,4,4,4,2,5,2,4,19,2,6,2,1
"2199",2,2,82,1,3,3,3,1,4,2,1,35,3,5,2,2
"2200",2,2,67,1,3,3,3,1,2,1,4,19,3,3,2,1
"2201",1,1,39,1,3,3,3,1,4,3,3,7,3,3,1,1
"2202",1,1,77,1,3,3,3,1,4,2,4,19,1,1,2,2
"2203",1,1,41,2,3,3,3,1,2,2,3,43,1,2,1,1
"2204",2,2,62,2,3,3,3,1,3,1,4,19,1,1,3,2
"2205",NA,NA,20,1,3,3,3,1,3,1,5,36,1,2,2,3
"2206",2,1,43,2,2,2,2,2,5,3,3,1,1,1,1,1
"2207",1,2,69,1,2,2,2,2,3,1,4,19,1,1,1,1
"2208",1,1,31,1,3,3,3,1,5,2,5,37,1,2,1,1
"2209",1,2,38,1,3,3,3,1,6,3,4,19,3,4,1,3
"2210",2,2,43,1,4,4,4,2,6,3,3,1,1,2,4,3
"2211",NA,NA,34,2,3,3,3,1,3,1,4,19,1,2,2,1
"2212",NA,NA,39,2,4,4,4,2,3,2,5,30,3,4,2,2
"2213",3,2,73,1,3,3,3,1,5,2,4,19,1,1,1,1
"2214",2,2,67,1,3,3,3,1,6,2,1,56,3,5,3,2
"2215",2,2,64,1,4,4,4,2,5,4,3,7,3,4,1,1
"2216",1,2,64,1,4,4,4,2,6,3,3,43,3,4,1,1
"2217",2,2,18,1,3,3,3,1,2,4,5,30,2,6,2,3
"2218",2,2,40,2,4,4,4,1,3,2,4,19,2,7,2,2
"2219",2,2,61,2,3,3,3,1,5,3,4,19,1,1,1,1
"2220",1,1,38,1,3,3,3,1,5,1,5,33,1,1,1,1
"2221",1,1,54,1,3,3,3,1,3,3,4,19,3,3,1,1
"2222",3,1,36,2,3,3,3,1,3,1,4,19,2,6,1,1
"2223",1,1,54,2,3,3,3,1,6,1,4,19,1,1,1,1
"2224",2,2,29,2,4,4,4,2,5,3,3,41,4,4,4,2
"2225",1,1,48,1,4,4,4,2,5,4,3,41,1,2,1,1
"2226",1,1,71,2,4,4,4,2,6,3,4,19,1,1,1,1
"2227",1,2,58,2,2,2,2,2,5,3,4,19,1,1,3,3
"2228",2,2,46,2,4,4,4,2,5,3,1,56,2,7,4,2
"2229",2,1,74,1,3,3,3,1,4,3,4,19,1,1,1,2
"2230",2,3,48,2,4,4,4,1,3,1,5,30,2,7,4,2
"2231",3,2,30,1,3,3,3,1,4,3,4,19,5,3,1,1
"2232",3,2,46,2,3,3,3,1,3,1,5,37,2,6,1,1
"2233",2,1,69,2,3,3,3,1,6,1,4,19,3,3,1,1
"2234",1,2,62,2,3,3,3,1,3,4,1,42,1,2,1,3
"2235",2,1,70,2,3,3,3,1,3,1,4,19,1,1,1,1
"2236",2,2,52,2,3,3,3,1,6,3,3,21,1,2,1,3
"2237",1,1,63,2,4,4,4,2,5,2,3,38,1,2,2,1
"2238",NA,NA,60,1,4,4,4,1,3,1,3,41,3,3,1,1
"2239",1,1,67,1,3,3,3,1,6,3,4,19,1,1,1,1
"2240",2,2,68,2,4,4,4,2,5,3,4,19,2,7,4,2
"2241",3,3,75,1,2,2,2,2,5,2,1,56,4,3,1,1
"2242",1,1,66,1,4,4,4,2,6,2,5,33,1,2,1,1
"2243",1,1,64,1,4,4,4,2,6,3,3,1,1,2,1,1
"2244",2,1,58,1,3,3,3,1,4,3,5,36,3,3,1,1
"2245",1,2,47,2,3,3,3,1,6,3,3,1,3,3,1,1
"2246",1,1,36,2,3,3,3,1,3,2,3,38,4,4,4,2
"2247",1,1,34,2,3,3,3,1,5,2,1,27,1,2,1,2
"2248",1,1,56,1,3,3,3,1,3,1,5,36,3,3,1,1
"2249",2,2,58,1,3,3,3,1,3,2,4,19,2,7,4,2
"2250",1,1,30,2,3,3,3,1,6,2,2,34,3,3,1,3
"2251",2,1,57,1,2,2,2,2,3,1,4,19,1,1,1,1
"2252",2,1,55,2,3,3,3,1,5,3,2,34,3,4,1,1
"2253",1,1,66,1,4,4,4,2,5,3,5,30,2,6,1,1
"2254",1,1,50,2,3,3,3,1,3,2,1,40,1,1,1,1
"2255",2,2,40,2,3,3,3,1,3,1,5,30,2,7,2,2
"2256",1,1,34,1,4,4,4,2,5,3,3,43,1,1,2,1
"2257",1,2,27,2,4,4,4,2,4,1,3,43,3,3,1,1
"2258",2,1,38,1,2,2,2,2,5,4,4,19,3,4,5,3
"2259",1,1,54,1,4,4,4,2,3,2,3,38,1,1,1,3
"2260",2,2,69,1,3,3,3,1,5,2,5,37,2,6,4,2
"2261",1,1,46,2,4,4,4,2,5,3,1,48,1,2,1,1
"2262",1,2,43,2,3,3,3,1,3,3,5,30,1,1,1,1
"2263",2,2,69,1,4,4,4,1,5,3,4,19,3,5,4,2
"2264",2,1,32,2,2,2,2,2,5,2,2,10,1,1,1,1
"2265",1,1,71,2,2,2,2,2,4,2,3,7,1,2,2,3
"2266",1,1,43,2,3,3,3,1,5,1,4,19,2,7,1,1
"2267",3,3,39,1,4,4,4,2,3,1,3,41,3,4,2,3
"2268",NA,NA,25,2,3,3,3,1,5,1,4,19,1,1,1,1
"2269",2,2,26,2,4,4,4,2,5,2,3,43,1,1,2,3
"2270",1,1,21,1,2,2,2,2,2,2,4,19,1,1,4,1
"2271",2,2,28,2,3,3,3,1,3,2,4,19,3,5,3,2
"2272",2,2,67,2,4,4,4,2,6,3,3,43,3,5,4,2
"2273",2,2,81,2,4,4,4,2,4,1,4,19,3,5,3,3
"2274",1,1,79,2,3,3,3,1,3,4,5,33,1,1,1,1
"2275",2,2,28,2,3,3,3,1,5,2,2,10,1,2,1,1
"2276",2,2,34,1,3,3,3,1,3,2,4,19,2,6,4,2
"2277",1,1,38,1,4,4,4,2,6,3,3,21,1,2,1,1
"2278",3,NA,27,2,3,3,3,1,5,2,3,41,4,4,2,1
"2279",1,1,62,2,3,3,3,1,1,1,2,10,1,1,1,1
"2280",1,1,33,2,3,3,3,1,6,2,1,56,3,3,1,1
"2281",2,1,75,1,2,2,2,2,3,2,3,1,1,1,1,1
"2282",2,2,34,2,3,3,3,1,4,2,4,19,5,8,4,2
"2283",1,2,73,2,4,4,4,2,6,3,4,19,1,1,1,3
"2284",2,3,39,1,4,4,4,2,5,3,3,43,3,3,5,3
"2285",2,2,60,1,4,4,4,2,3,1,1,40,3,5,1,2
"2286",1,1,38,2,3,3,3,1,3,1,5,33,1,1,1,2
"2287",2,2,66,1,4,4,4,2,3,2,3,38,3,3,1,1
"2288",1,1,72,1,4,4,4,2,6,3,4,19,1,1,1,1
"2289",3,3,24,1,3,3,3,1,3,1,3,43,5,8,3,3
"2290",NA,NA,36,2,2,2,2,2,3,1,2,10,1,2,2,2
"2291",2,2,60,1,4,4,4,2,4,1,2,54,2,7,4,2
"2292",2,2,31,2,3,3,3,1,4,1,4,19,5,3,1,1
"2293",1,1,20,1,4,4,4,2,4,3,3,43,1,1,1,1
"2294",1,1,30,1,3,3,3,1,1,4,4,19,5,4,1,3
"2295",1,2,58,1,3,3,3,1,6,3,3,38,3,4,1,1
"2296",1,1,52,2,4,4,4,2,5,1,3,38,1,2,1,2
"2297",2,2,50,1,3,3,3,1,4,2,1,27,3,3,1,1
"2298",2,2,20,1,3,3,3,1,3,1,2,31,2,7,3,2
"2299",1,1,21,1,3,3,3,1,3,1,5,36,3,3,5,1
"2300",1,1,67,2,3,3,3,1,4,3,5,36,3,4,1,1
"2301",1,1,66,1,4,4,4,2,3,2,4,19,1,1,1,2
"2302",3,1,58,2,2,2,2,2,4,2,3,7,1,2,1,1
"2303",1,1,38,1,3,3,3,1,3,1,2,10,1,1,1,1
"2304",1,1,39,2,3,3,3,1,6,3,4,19,1,1,2,3
"2305",1,1,40,2,4,4,4,2,5,2,3,43,1,1,1,1
"2306",1,1,58,1,3,3,3,1,3,2,3,38,3,3,1,1
"2307",1,1,35,1,4,4,4,2,6,1,2,51,1,2,1,1
"2308",2,2,50,2,4,4,4,2,6,4,3,1,3,4,3,3
"2309",1,1,28,1,4,4,4,2,4,2,4,19,1,2,1,1
"2310",2,2,36,2,4,4,4,2,5,3,3,7,2,6,3,3
"2311",1,1,80,2,2,2,2,2,4,4,2,39,1,1,1,3
"2312",2,2,63,1,4,4,4,2,5,2,2,34,2,7,2,1
"2313",2,2,45,1,4,4,4,2,5,3,3,38,3,5,3,3
"2314",1,1,37,1,3,3,3,1,5,2,3,43,1,1,1,1
"2315",1,1,28,2,3,3,3,1,5,4,4,19,4,3,1,1
"2316",2,1,33,2,3,3,3,1,4,1,5,30,2,6,2,2
"2317",2,2,50,2,4,4,4,2,5,2,3,1,1,2,1,1
"2318",3,3,26,2,3,3,3,1,5,3,4,19,1,1,1,2
"2319",2,1,60,2,3,3,3,1,5,2,1,56,4,3,1,1
"2320",1,1,38,1,3,3,3,1,5,3,4,19,1,1,1,1
"2321",1,1,68,2,4,4,4,2,4,2,3,1,4,4,2,1
"2322",1,1,46,1,3,3,3,1,6,2,1,27,3,5,1,1
"2323",1,1,35,2,3,3,3,1,5,3,1,44,1,1,1,1
"2324",1,2,55,1,4,4,4,2,5,1,3,7,4,4,1,1
"2325",1,1,34,2,4,4,4,2,6,3,3,38,1,1,2,1
"2326",2,2,36,1,4,4,4,2,6,3,3,1,3,4,2,1
"2327",1,1,40,1,4,4,4,2,5,3,3,1,1,1,1,1
"2328",1,1,21,1,4,4,4,2,3,4,3,43,1,1,1,1
"2329",2,2,30,1,4,4,4,2,6,2,3,1,3,5,1,3
"2330",1,1,27,2,3,3,3,1,6,1,4,19,1,1,1,3
"2331",NA,NA,36,1,3,3,3,1,3,4,5,30,5,8,2,3
"2332",2,1,37,1,4,4,4,2,2,1,2,39,1,1,1,2
"2333",2,2,43,2,3,3,3,1,3,3,5,37,1,1,1,1
"2334",1,1,67,2,4,4,4,2,5,3,3,38,3,3,1,1
"2335",2,2,21,1,4,4,4,2,3,4,2,50,2,7,4,2
